# x,y,<cookie>
1783,3684,0
1783,3685,0
1782,3685,0
1782,3686,0
1781,3686,0
1781,3686,0
1781,3686,0
1780,3687,0
1780,3688,0
1779,3689,0
1778,3690,0
1779,3691,0
1778,3693,0
1778,3694,0
1777,3696,0
1776,3696,0
1775,3696,0
1774,3696,0
1772,3696,0
1770,3696,0
1769,3698,0
1766,3699,0
1764,3700,0
1762,3702,0
1762,3703,0
1762,3704,0
1761,3705,0
1760,3704,0
1759,3704,0
1757,3705,0
1756,3705,0
1755,3705,0
1753,3704,0
1751,3704,0
1749,3705,0
1748,3705,0
1747,3705,0
1746,3705,0
1744,3704,0
1742,3703,0
1740,3703,0
1739,3703,0
1736,3702,0
1735,3702,0
1735,3703,0
1733,3702,0
1733,3702,0
1733,3702,0
1732,3702,0
1729,3702,0
1728,3701,0
1726,3701,0
1726,3702,0
1725,3701,0
1723,3701,0
1721,3700,0
1721,3699,0
1720,3698,0
1719,3697,0
1720,3696,0
1720,3696,0
1719,3695,0
1718,3694,0
1717,3693,0
1715,3693,0
1714,3692,0
1714,3690,0
1712,3689,0
1711,3688,0
1710,3686,0
1710,3684,0
1708,3683,0
1706,3682,0
1705,3682,0
1704,3680,0
1702,3679,0
1700,3679,0
1698,3678,0
1696,3677,0
1694,3675,0
1693,3675,0
1692,3673,0
1692,3672,0
1692,3671,0
1692,3670,0
1692,3668,0
1692,3666,0
1693,3666,0
1693,3664,0
1693,3663,0
1694,3662,0
1694,3660,0
1695,3658,0
1695,3656,0
1695,3655,0
1695,3653,0
1695,3652,0
1696,3651,0
1696,3649,0
1694,3648,0
1654,3692,0
1652,3692,0
1652,3692,0
1652,3692,0
1652,3691,0
1650,3690,0
1648,3690,0
1647,3691,0
1645,3691,0
1643,3691,0
1641,3692,0
1640,3692,0
1638,3690,0
1637,3688,0
1636,3687,0
1635,3686,0
1634,3685,0
1634,3684,0
1634,3683,0
1633,3682,0
1633,3680,0
1631,3679,0
1630,3678,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1630,3677,0
1629,3676,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3674,0
1628,3673,0
1627,3672,0
1626,3668,0
1625,3666,0
1626,3664,0
1627,3661,0
1627,3658,0
1627,3656,0
1626,3653,0
1626,3650,0
1628,3647,0
1627,3645,0
1627,3642,0
1628,3640,0
1629,3638,0
1628,3634,0
1628,3631,0
1629,3629,0
1629,3626,0
1630,3624,0
1633,3621,0
1635,3619,0
1636,3616,0
1636,3613,0
1636,3611,0
1637,3606,0
1639,3605,0
1641,3601,0
1643,3598,0
1644,3594,0
1642,3590,0
1642,3585,0
1644,3581,0
1645,3577,0
1646,3572,0
1647,3568,0
1648,3565,0
1648,3561,0
1647,3557,0
1645,3554,0
1644,3550,0
1643,3547,0
1643,3543,0
1642,3539,0
1641,3537,0
1643,3534,0
1644,3530,0
1644,3525,0
1645,3519,0
1644,3516,0
1643,3511,0
1642,3508,0
1640,3505,0
1640,3501,0
1640,3498,0
1640,3495,0
1640,3492,0
1639,3488,0
1698,3471,0
1698,3468,0
1697,3465,0
1697,3461,0
1697,3457,0
1697,3454,0
1698,3450,0
1697,3447,0
1696,3443,0
1694,3438,0
1695,3435,0
1694,3429,0
1692,3425,0
1691,3420,0
1691,3415,0
